# TOPAS Version: 3.9
# Parameter File: UITF2-100M-back.txt
# Results for scorer: DoseMap2D
# Scored in component: TargetSlab2D
# R in 1 bin  of 1.42 cm
# Phi in 1 bin  of 360 deg
# Z in 65 bins of 0.1 cm
# DoseToMedium ( Gy ) : Sum   
0, 0, 0, 0.004035779275000095
0, 0, 1, 0.004121529404073954
0, 0, 2, 0.004149859305471182
0, 0, 3, 0.004163678735494614
0, 0, 4, 0.004176835529506207
0, 0, 5, 0.004183085635304451
0, 0, 6, 0.004185893107205629
0, 0, 7, 0.00419002678245306
0, 0, 8, 0.004191492218524218
0, 0, 9, 0.004192352760583162
0, 0, 10, 0.004193159751594067
0, 0, 11, 0.004194137174636126
0, 0, 12, 0.004193855449557304
0, 0, 13, 0.004192836116999388
0, 0, 14, 0.004190894775092602
0, 0, 15, 0.004189901985228062
0, 0, 16, 0.004187279380857944
0, 0, 17, 0.004186651203781366
0, 0, 18, 0.004183274228125811
0, 0, 19, 0.004181982483714819
0, 0, 20, 0.004178978968411684
0, 0, 21, 0.004177084192633629
0, 0, 22, 0.004174810834228992
0, 0, 23, 0.004173652734607458
0, 0, 24, 0.004169188905507326
0, 0, 25, 0.004167126026004553
0, 0, 26, 0.004164858721196651
0, 0, 27, 0.004160781856626272
0, 0, 28, 0.004157969262450933
0, 0, 29, 0.004155625123530626
0, 0, 30, 0.004152141511440277
0, 0, 31, 0.00414835661649704
0, 0, 32, 0.004144890699535608
0, 0, 33, 0.004142455756664276
0, 0, 34, 0.004138692282140255
0, 0, 35, 0.004137085750699043
0, 0, 36, 0.004132466390728951
0, 0, 37, 0.004129169508814812
0, 0, 38, 0.004123581573367119
0, 0, 39, 0.004121710080653429
0, 0, 40, 0.00411767465993762
0, 0, 41, 0.004115170799195766
0, 0, 42, 0.004109627101570368
0, 0, 43, 0.004105723928660154
0, 0, 44, 0.004102454055100679
0, 0, 45, 0.004097346216440201
0, 0, 46, 0.004093141295015812
0, 0, 47, 0.00408996781334281
0, 0, 48, 0.0040866294875741
0, 0, 49, 0.004082184284925461
0, 0, 50, 0.004077935591340065
0, 0, 51, 0.004074376542121172
0, 0, 52, 0.00406924681738019
0, 0, 53, 0.004066462628543377
0, 0, 54, 0.004061329178512096
0, 0, 55, 0.004056778736412525
0, 0, 56, 0.004053062759339809
0, 0, 57, 0.004049577750265598
0, 0, 58, 0.004044110421091318
0, 0, 59, 0.004039906896650791
0, 0, 60, 0.00403541699051857
0, 0, 61, 0.004030387382954359
0, 0, 62, 0.004025871865451336
0, 0, 63, 0.004018457606434822
0, 0, 64, 0.003999440465122461
